buyer_id,first_name,last_name,phone_number,email,budget,preference,status,buyer_agent_id
265,Pat,Hickle,+1 (671) 077-4486,Pat.Hickle18@hotmail.com,1080000,buyer,looking,4586
266,Troy,Stanton,+1 (281) 914-7098,Troy85@gmail.com,480000,buyer,inactive,2889
267,Rosa,Christiansen,+1 (384) 070-8590,Rosa_Christiansen@yahoo.com,4230000,buyer,inactive,2515
268,Tara,Zulauf,+1 (145) 930-3655,Tara80@hotmail.com,2780000,buyer,looking,3357
269,Lucille,Bechtelar,+1 (408) 236-1675,Lucille.Bechtelar5@hotmail.com,830000,buyer,looking,646
270,Antoinette,Williamson,+1 (398) 643-7239,Antoinette.Williamson@yahoo.com,300,renter,inactive,2058
271,Nicole,Hayes,+1 (125) 709-6784,Nicole.Hayes50@yahoo.com,1500,renter,looking,1914
272,Wm,Daniel,+1 (832) 047-5217,Wm.Daniel@hotmail.com,4800,renter,inactive,4577
273,Cecilia,Lesch,+1 (212) 976-0699,Cecilia_Lesch@yahoo.com,1000,renter,inactive,485
274,Lynne,Bashirian,+1 (184) 245-1150,Lynne.Bashirian@yahoo.com,1300,renter,inactive,956
275,Tomas,Kreiger,+1 (816) 087-5196,Tomas_Kreiger@hotmail.com,900,renter,looking,3911
276,Barbara,Conn,+1 (414) 975-5115,Barbara.Conn3@gmail.com,3305000,buyer,inactive,572
277,Pearl,Herman,+1 (232) 201-0196,Pearl_Herman@hotmail.com,3800,renter,inactive,4098
278,Joseph,Hayes,+1 (442) 074-0580,Joseph_Hayes31@hotmail.com,3800,renter,inactive,1257
279,Martin,Becker,+1 (216) 779-7789,Martin.Becker44@yahoo.com,4000,renter,looking,2849
280,Paul,Schamberger-Willms,+1 (276) 340-3224,Paul.Schamberger-Willms@hotmail.com,180000,buyer,looking,926
281,Ron,Kiehn,+1 (768) 505-9234,Ron.Kiehn@yahoo.com,3800,renter,inactive,2954
282,Colleen,Considine,+1 (809) 879-6886,Colleen.Considine@yahoo.com,3505000,buyer,inactive,447
283,Marianne,McLaughlin,+1 (533) 419-0691,Marianne.McLaughlin@yahoo.com,4905000,buyer,looking,1069
284,Julia,Feeney,+1 (294) 033-0820,Julia35@yahoo.com,3930000,buyer,looking,2430
285,Jesus,Heaney,+1 (983) 008-1554,Jesus1@gmail.com,655000,buyer,inactive,4462
286,Eddie,King,+1 (815) 370-6768,Eddie_King39@yahoo.com,2800,renter,looking,2456
287,Emmett,Gleichner-Gusikowski,+1 (377) 204-0582,Emmett_Gleichner-Gusikowski@yahoo.com,1500,renter,inactive,4751
288,Jackie,Okuneva,+1 (898) 476-1428,Jackie.Okuneva97@gmail.com,2300,renter,inactive,922
289,Caroline,Koch,+1 (575) 759-8744,Caroline2@gmail.com,3480000,buyer,inactive,3540
290,Marilyn,MacGyver,+1 (072) 280-5375,Marilyn37@gmail.com,3700,renter,inactive,3983
291,Leon,Hintz,+1 (195) 265-5119,Leon.Hintz97@hotmail.com,2355000,buyer,inactive,3839
292,Terrance,Wiegand,+1 (022) 631-5464,Terrance93@hotmail.com,3930000,buyer,looking,3078
293,John,Towne,+1 (226) 461-4115,John56@gmail.com,2800,renter,looking,2289
294,Lance,Predovic,+1 (883) 308-1998,Lance_Predovic@hotmail.com,1155000,buyer,looking,4639
295,Erica,Rutherford,+1 (942) 824-2497,Erica52@gmail.com,5100,renter,inactive,993
296,Maurice,Erdman,+1 (356) 635-3758,Maurice_Erdman28@hotmail.com,1830000,buyer,looking,402
297,Mona,Johnston,+1 (117) 911-6408,Mona22@yahoo.com,1600,renter,inactive,365
298,Margie,Swift,+1 (842) 901-6942,Margie82@gmail.com,4200,renter,looking,4948
299,Perry,Ledner,+1 (218) 228-6942,Perry.Ledner@gmail.com,1200,renter,looking,1152
300,Jamie,Botsford,+1 (260) 187-0890,Jamie.Botsford@gmail.com,1755000,buyer,inactive,2714
301,Charles,Lakin,+1 (576) 929-1428,Charles55@gmail.com,2900,renter,looking,2056
302,Rafael,Borer,+1 (146) 503-9498,Rafael_Borer35@hotmail.com,2900,renter,inactive,1149
303,Duane,Ebert,+1 (746) 708-4680,Duane5@gmail.com,500,renter,inactive,3900
304,Jenna,Okuneva,+1 (535) 858-8787,Jenna.Okuneva@yahoo.com,3000,renter,inactive,4685
305,Francisco,Prohaska,+1 (597) 600-7638,Francisco70@yahoo.com,1255000,buyer,inactive,4255
306,Andrew,Weissnat,+1 (656) 461-9086,Andrew50@hotmail.com,4900,renter,inactive,974
307,Brett,Cruickshank,+1 (669) 213-9926,Brett22@yahoo.com,4100,renter,looking,434
308,Christina,Sanford,+1 (111) 585-7167,Christina90@hotmail.com,4880000,buyer,looking,3495
309,Deanna,Bernhard,+1 (441) 258-2114,Deanna.Bernhard82@gmail.com,55000,buyer,inactive,3865
310,Mike,Dooley,+1 (431) 992-7282,Mike.Dooley@gmail.com,200,renter,looking,4611
311,Eduardo,Fritsch,+1 (803) 086-6276,Eduardo_Fritsch67@hotmail.com,2255000,buyer,inactive,1606
312,Dana,Dare,+1 (982) 748-8166,Dana_Dare@hotmail.com,2800,renter,looking,3411
313,Ronnie,Wolff,+1 (784) 705-4053,Ronnie_Wolff@gmail.com,1900,renter,inactive,2502
314,Kathryn,Bode,+1 (015) 063-4976,Kathryn_Bode76@gmail.com,1330000,buyer,looking,501
315,Judith,Cruickshank,+1 (692) 490-8347,Judith.Cruickshank@yahoo.com,2300,renter,inactive,3321
316,Terence,Rowe,+1 (359) 530-0494,Terence.Rowe@gmail.com,1600,renter,inactive,42
317,Matthew,Cartwright,+1 (379) 011-4585,Matthew_Cartwright12@hotmail.com,4130000,buyer,looking,4284
318,Cory,Stark,+1 (130) 029-4339,Cory.Stark@gmail.com,4800,renter,inactive,4897
319,Kurt,O'Keefe,+1 (170) 277-7704,Kurt.OKeefe65@yahoo.com,1030000,buyer,looking,2189
320,Tyrone,Bins,+1 (787) 969-1360,Tyrone_Bins71@hotmail.com,1700,renter,inactive,4245
321,Connie,Schinner,+1 (785) 872-5302,Connie17@gmail.com,2005000,buyer,inactive,627
322,Rachel,Yost,+1 (263) 889-7393,Rachel50@gmail.com,3600,renter,looking,4317
323,Rachael,Erdman,+1 (221) 790-2484,Rachael33@gmail.com,2300,renter,inactive,1579
324,Estelle,Wehner,+1 (715) 058-8934,Estelle.Wehner8@yahoo.com,755000,buyer,inactive,10
325,Randy,Beahan,+1 (444) 553-7340,Randy.Beahan34@gmail.com,400,renter,inactive,2723
326,Kerry,DuBuque,+1 (622) 812-8434,Kerry.DuBuque86@hotmail.com,900,renter,inactive,1345
327,Van,Lind,+1 (581) 634-4445,Van6@yahoo.com,805000,buyer,looking,1276
328,Boyd,Bartoletti,+1 (164) 782-0166,Boyd.Bartoletti62@hotmail.com,4230000,buyer,inactive,398
329,Sharon,Spinka,+1 (747) 696-5467,Sharon_Spinka11@yahoo.com,2230000,buyer,inactive,578
330,Oscar,Haley,+1 (930) 660-3822,Oscar2@gmail.com,3400,renter,inactive,3155
331,Lula,Bergstrom,+1 (985) 831-6564,Lula.Bergstrom@hotmail.com,1200,renter,looking,606
332,Angelica,Lueilwitz,+1 (597) 109-5624,Angelica.Lueilwitz42@yahoo.com,4705000,buyer,inactive,1382
333,Bobby,Huel,+1 (755) 658-6513,Bobby_Huel@yahoo.com,1200,renter,inactive,3367
334,Percy,Lehner,+1 (623) 128-7447,Percy81@yahoo.com,2205000,buyer,inactive,1854
335,Genevieve,Bailey,+1 (960) 592-6997,Genevieve40@gmail.com,3800,renter,looking,1102
336,Jana,Morissette,+1 (052) 088-4054,Jana_Morissette86@gmail.com,1200,renter,inactive,25
337,Lola,Dach-Graham,+1 (528) 496-5127,Lola10@gmail.com,3600,renter,inactive,4727
338,Mary,Stehr,+1 (593) 059-9537,Mary_Stehr46@yahoo.com,3255000,buyer,inactive,2336
339,Lorena,Powlowski,+1 (059) 595-1181,Lorena.Powlowski@hotmail.com,1500,renter,inactive,4973
340,Ralph,Wiegand,+1 (196) 804-4413,Ralph_Wiegand@gmail.com,2500,renter,looking,3843
341,Steve,Walker,+1 (303) 121-8058,Steve11@gmail.com,1630000,buyer,inactive,3720
342,Emily,Cummings,+1 (916) 594-0574,Emily_Cummings92@yahoo.com,1400,renter,inactive,3562
343,Judy,Dickens,+1 (439) 854-2462,Judy.Dickens@yahoo.com,1200,renter,inactive,4750
344,Leah,Rippin,+1 (735) 336-1871,Leah_Rippin39@gmail.com,3880000,buyer,looking,4992
345,Ruben,Gerlach,+1 (346) 514-8177,Ruben79@hotmail.com,2000,renter,looking,3377
346,Elmer,O'Hara,+1 (911) 933-7509,Elmer.OHara@hotmail.com,2900,renter,inactive,1987
347,Kristen,Parker,+1 (270) 747-3441,Kristen33@gmail.com,4680000,buyer,looking,3985
348,Peggy,Smitham,+1 (085) 255-9053,Peggy33@yahoo.com,1900,renter,inactive,4444
349,Janie,Jaskolski,+1 (067) 832-0377,Janie68@yahoo.com,1900,renter,inactive,2677
350,Velma,Kertzmann,+1 (461) 096-0082,Velma_Kertzmann@gmail.com,3255000,buyer,inactive,2702
351,Beatrice,Howell,+1 (212) 277-0787,Beatrice42@hotmail.com,4500,renter,inactive,4495
352,Vanessa,Haley,+1 (677) 462-8027,Vanessa.Haley46@yahoo.com,2955000,buyer,inactive,1028
353,Peter,Jast,+1 (957) 153-9709,Peter92@gmail.com,2000,renter,inactive,3714
354,Andrea,Rempel,+1 (725) 646-6572,Andrea.Rempel@hotmail.com,230000,buyer,looking,1908
355,Kirk,Abshire,+1 (234) 578-5590,Kirk.Abshire@yahoo.com,3355000,buyer,inactive,4169
356,Joanna,Ledner,+1 (146) 370-5142,Joanna.Ledner59@yahoo.com,600,renter,inactive,4916
357,Rosie,Dickens,+1 (327) 040-1671,Rosie_Dickens@yahoo.com,600,renter,inactive,1510
358,Carole,O'Conner,+1 (868) 492-2502,Carole.OConner57@gmail.com,555000,buyer,inactive,4535
359,Omar,Schultz,+1 (856) 822-7679,Omar_Schultz90@yahoo.com,2900,renter,inactive,3536
360,Megan,Jerde-DuBuque,+1 (968) 601-8988,Megan_Jerde-DuBuque@gmail.com,3630000,buyer,looking,798
361,Judith,Ernser,+1 (235) 190-2228,Judith_Ernser@gmail.com,255000,buyer,inactive,2908
362,Elmer,Sporer,+1 (187) 123-6700,Elmer_Sporer@hotmail.com,1500,renter,inactive,815
363,Laura,Johns,+1 (388) 679-9845,Laura_Johns73@hotmail.com,3930000,buyer,looking,2839
364,Justin,Kozey,+1 (463) 118-3898,Justin.Kozey@gmail.com,1600,renter,looking,4741
365,Dallas,Harber,+1 (984) 804-3480,Dallas64@gmail.com,1000,renter,looking,3001
366,Jeremiah,Zboncak,+1 (188) 803-9089,Jeremiah_Zboncak25@gmail.com,2980000,buyer,inactive,3141
367,Jose,Hilll,+1 (983) 390-6779,Jose44@hotmail.com,1200,renter,inactive,4548
368,Leroy,Fadel,+1 (000) 600-1271,Leroy_Fadel@hotmail.com,1855000,buyer,inactive,2147
369,Frank,Schaefer,+1 (146) 154-0717,Frank.Schaefer@gmail.com,3730000,buyer,inactive,3742
370,Patti,Jakubowski-Sipes,+1 (629) 752-4930,Patti.Jakubowski-Sipes61@gmail.com,430000,buyer,inactive,3894
371,Christine,Howe,+1 (217) 282-3297,Christine_Howe74@gmail.com,755000,buyer,looking,2217
372,Marianne,Beatty,+1 (931) 286-5991,Marianne.Beatty89@hotmail.com,2605000,buyer,inactive,2264
373,Jan,Hessel,+1 (808) 527-3207,Jan_Hessel@hotmail.com,600,renter,inactive,846
374,Randolph,Farrell,+1 (922) 048-2411,Randolph.Farrell53@yahoo.com,4400,renter,looking,402
375,Alejandro,Kuhlman,+1 (427) 884-4545,Alejandro_Kuhlman@yahoo.com,2680000,buyer,inactive,3708
376,Clayton,Bode,+1 (423) 288-0933,Clayton_Bode41@gmail.com,4380000,buyer,looking,3420
377,Leo,Ziemann,+1 (468) 660-5728,Leo92@hotmail.com,2700,renter,inactive,3290
378,Angelina,Ziemann,+1 (204) 837-9253,Angelina87@yahoo.com,4330000,buyer,inactive,2831
379,Wendy,Stroman,+1 (122) 161-4928,Wendy25@yahoo.com,3805000,buyer,inactive,3375
380,Paula,Von,+1 (175) 365-3669,Paula44@gmail.com,4500,renter,looking,277
381,Edmund,Sanford,+1 (752) 245-3767,Edmund9@gmail.com,200,renter,inactive,2058
382,Ernestine,Morissette-Cormier,+1 (724) 179-2081,Ernestine.Morissette-Cormier@gmail.com,4500,renter,inactive,1801
383,Mercedes,Wilderman,+1 (857) 281-7469,Mercedes.Wilderman@yahoo.com,2700,renter,inactive,133
384,Helen,Littel-Mosciski,+1 (875) 781-4048,Helen.Littel-Mosciski@yahoo.com,4430000,buyer,looking,402
385,Kyle,Cassin,+1 (480) 116-0687,Kyle.Cassin@gmail.com,1300,renter,inactive,468
386,Harvey,Mills,+1 (710) 178-4980,Harvey_Mills@gmail.com,2000,renter,inactive,675
387,Tom,Streich,+1 (592) 345-2287,Tom29@yahoo.com,2455000,buyer,looking,4330
388,Clinton,Borer,+1 (515) 786-2647,Clinton_Borer61@hotmail.com,300,renter,inactive,4854
389,Tyrone,Gutmann,+1 (788) 893-6781,Tyrone_Gutmann@hotmail.com,4780000,buyer,inactive,1056
390,Andy,Towne,+1 (702) 801-1858,Andy.Towne@hotmail.com,700,renter,looking,2262
391,Myron,Kassulke,+1 (786) 118-5494,Myron_Kassulke@hotmail.com,1130000,buyer,inactive,4759
392,Dean,Luettgen,+1 (581) 472-8862,Dean33@hotmail.com,4500,renter,inactive,3938
393,Frank,Hodkiewicz,+1 (944) 662-2335,Frank_Hodkiewicz33@yahoo.com,2100,renter,inactive,4732
394,Ronald,Kirlin,+1 (636) 566-7538,Ronald.Kirlin95@gmail.com,4700,renter,inactive,2264
395,Marshall,Robel,+1 (848) 724-6423,Marshall_Robel@hotmail.com,4800,renter,inactive,3880
396,Dennis,Hessel,+1 (717) 195-7656,Dennis61@gmail.com,2300,renter,inactive,4657
397,Ora,Langworth,+1 (413) 840-7048,Ora60@yahoo.com,500,renter,inactive,3740
398,Patrick,Abernathy,+1 (340) 341-9124,Patrick.Abernathy19@hotmail.com,3100,renter,inactive,4007
399,Marta,Walter,+1 (012) 105-4210,Marta.Walter@gmail.com,4605000,buyer,looking,2131
400,Rodney,Dibbert,+1 (785) 005-2436,Rodney_Dibbert14@gmail.com,4700,renter,inactive,4255
401,Domingo,Gleichner,+1 (657) 823-6642,Domingo.Gleichner@hotmail.com,1780000,buyer,looking,1543
402,Lucas,Altenwerth,+1 (974) 787-3952,Lucas_Altenwerth@gmail.com,4900,renter,looking,3825
403,Jody,Langworth,+1 (711) 556-0245,Jody_Langworth60@gmail.com,2400,renter,inactive,2906
404,Dianne,Klocko,+1 (814) 012-6729,Dianne26@yahoo.com,2055000,buyer,looking,1131
405,Noah,Kunde,+1 (811) 450-7946,Noah.Kunde77@hotmail.com,3430000,buyer,inactive,2055
406,Leland,Streich,+1 (090) 375-7221,Leland96@yahoo.com,2800,renter,inactive,2346
407,Barbara,Macejkovic,+1 (517) 043-3884,Barbara14@hotmail.com,2300,renter,looking,2064
408,Bethany,Schowalter-Tremblay,+1 (950) 676-1083,Bethany19@gmail.com,3000,renter,inactive,3695
409,Estelle,Schimmel,+1 (957) 790-8742,Estelle.Schimmel16@hotmail.com,4430000,buyer,inactive,2905
410,Donnie,Stehr,+1 (991) 645-7750,Donnie.Stehr71@yahoo.com,4500,renter,inactive,2995
411,Robyn,Bergnaum,+1 (457) 058-3689,Robyn.Bergnaum8@hotmail.com,600,renter,inactive,2058
412,Mildred,Jast,+1 (890) 402-1030,Mildred.Jast65@hotmail.com,4300,renter,looking,1558
413,Stacy,Bosco,+1 (300) 852-1594,Stacy.Bosco@gmail.com,3405000,buyer,inactive,1131
414,Jennifer,Krajcik,+1 (363) 236-8084,Jennifer_Krajcik@yahoo.com,630000,buyer,looking,498
415,Dennis,Rice,+1 (792) 247-2259,Dennis.Rice82@yahoo.com,1700,renter,inactive,2433
416,Josephine,Stracke,+1 (102) 318-8457,Josephine_Stracke@yahoo.com,905000,buyer,inactive,4677
417,Kerry,Durgan,+1 (052) 939-1056,Kerry66@gmail.com,4005000,buyer,looking,894
418,Sam,Collins,+1 (232) 008-9144,Sam.Collins40@yahoo.com,180000,buyer,looking,3399
419,Ronald,Bednar,+1 (306) 509-5847,Ronald.Bednar98@hotmail.com,3055000,buyer,looking,572
420,Brenda,Murphy,+1 (706) 919-7663,Brenda.Murphy78@gmail.com,3600,renter,looking,2382
421,Thelma,Armstrong,+1 (812) 380-2449,Thelma_Armstrong65@hotmail.com,3080000,buyer,looking,2514
422,Jaime,Kub,+1 (850) 324-3083,Jaime43@yahoo.com,380000,buyer,inactive,3704
423,Troy,Halvorson,+1 (579) 166-4967,Troy_Halvorson48@hotmail.com,2030000,buyer,looking,709
424,Alonzo,Jakubowski,+1 (426) 242-0109,Alonzo13@gmail.com,1000,renter,inactive,1385
425,Gilberto,Schimmel,+1 (113) 442-0186,Gilberto_Schimmel@hotmail.com,330000,buyer,inactive,2781
426,Kate,McClure,+1 (196) 186-4572,Kate.McClure@yahoo.com,4500,renter,inactive,2126
427,Mabel,Torphy,+1 (229) 289-8992,Mabel_Torphy68@gmail.com,4405000,buyer,inactive,1854
428,Eloise,Jenkins-Kunze,+1 (862) 860-6352,Eloise48@yahoo.com,2500,renter,inactive,1719
429,Margaret,Kreiger-Gottlieb,+1 (227) 455-3323,Margaret.Kreiger-Gottlieb90@hotmail.com,3430000,buyer,looking,686
430,Cora,Will,+1 (345) 550-8387,Cora_Will@yahoo.com,3500,renter,inactive,4505
431,Olive,Renner,+1 (342) 226-5426,Olive62@gmail.com,700,renter,inactive,2574
432,Dianna,Pagac,+1 (627) 618-9955,Dianna_Pagac70@hotmail.com,400,renter,looking,2335
433,Ebony,Jenkins,+1 (794) 855-3619,Ebony_Jenkins@yahoo.com,2900,renter,inactive,3535
434,Stewart,Kris,+1 (321) 927-8134,Stewart52@yahoo.com,680000,buyer,inactive,1164
435,Brandy,Keebler,+1 (734) 357-1740,Brandy57@hotmail.com,300,renter,inactive,109
436,Amanda,Fadel,+1 (385) 774-7559,Amanda.Fadel@hotmail.com,600,renter,looking,480
437,Johnnie,Heidenreich,+1 (760) 046-0963,Johnnie38@hotmail.com,2000,renter,looking,665
438,Alyssa,Turcotte-Abernathy,+1 (404) 248-4809,Alyssa.Turcotte-Abernathy@hotmail.com,3200,renter,inactive,1468
439,Patsy,Nitzsche,+1 (820) 654-3379,Patsy76@yahoo.com,4600,renter,inactive,4599
440,Tricia,Legros,+1 (263) 161-1031,Tricia.Legros@hotmail.com,4780000,buyer,inactive,1959
441,Jared,Willms,+1 (842) 642-9799,Jared1@gmail.com,2300,renter,looking,926
442,Ann,Lueilwitz,+1 (023) 670-7469,Ann_Lueilwitz@hotmail.com,3700,renter,inactive,3005
443,Tyler,Frami,+1 (017) 591-9998,Tyler54@gmail.com,4500,renter,inactive,3500
444,Sabrina,Bogisich,+1 (588) 347-6063,Sabrina83@gmail.com,4400,renter,looking,831
445,George,Mitchell,+1 (802) 122-6197,George_Mitchell@hotmail.com,1355000,buyer,looking,1539
446,Sherri,Lynch,+1 (599) 854-5754,Sherri91@hotmail.com,80000,buyer,inactive,986
447,Jesus,Borer,+1 (673) 111-0893,Jesus67@yahoo.com,4530000,buyer,inactive,4651
448,Pablo,Doyle,+1 (702) 973-6615,Pablo.Doyle25@hotmail.com,2280000,buyer,looking,570
449,Tom,Renner,+1 (848) 584-7327,Tom.Renner93@hotmail.com,4200,renter,looking,3582
450,Nicholas,Bosco,+1 (054) 270-3109,Nicholas_Bosco@hotmail.com,1600,renter,inactive,3941
451,Ramon,Towne,+1 (385) 339-0942,Ramon37@hotmail.com,4100,renter,inactive,4303
452,Lydia,Runte,+1 (694) 104-4999,Lydia_Runte3@hotmail.com,1400,renter,inactive,2521
453,Jack,Corwin,+1 (522) 409-1768,Jack68@yahoo.com,680000,buyer,looking,3353
454,Brandi,Steuber,+1 (196) 911-6260,Brandi_Steuber@gmail.com,3255000,buyer,looking,786
455,Rolando,Senger,+1 (720) 179-5770,Rolando60@hotmail.com,1230000,buyer,looking,3799
456,Rachel,Gutkowski,+1 (805) 638-9157,Rachel25@hotmail.com,1530000,buyer,looking,587
457,Delia,Schinner,+1 (537) 325-1217,Delia_Schinner15@yahoo.com,1000,renter,inactive,240
458,Rick,Hessel-O'Keefe,+1 (900) 541-2541,Rick50@gmail.com,4000,renter,inactive,984
459,Ernesto,Goodwin,+1 (916) 729-9281,Ernesto.Goodwin@gmail.com,1000,renter,inactive,2947
460,Tiffany,Jacobson,+1 (388) 680-8389,Tiffany.Jacobson@yahoo.com,1800,renter,inactive,4972
461,Saul,Brekke,+1 (941) 965-9954,Saul43@yahoo.com,2900,renter,looking,1141
462,Bridget,Schoen,+1 (303) 862-3798,Bridget_Schoen71@gmail.com,4600,renter,looking,2424
463,George,Rippin,+1 (497) 773-2044,George.Rippin72@yahoo.com,705000,buyer,inactive,324
464,Dustin,Schimmel,+1 (739) 750-6098,Dustin53@yahoo.com,3605000,buyer,inactive,1843
465,Jose,Batz,+1 (839) 539-2957,Jose11@yahoo.com,1655000,buyer,inactive,1618
466,Myrtle,Paucek,+1 (226) 780-6870,Myrtle80@yahoo.com,2705000,buyer,inactive,2656
467,Teresa,Bins,+1 (597) 183-7176,Teresa_Bins93@gmail.com,4030000,buyer,looking,4724
468,Levi,Metz,+1 (530) 831-9114,Levi_Metz64@hotmail.com,4830000,buyer,looking,4233
469,Lionel,Kilback,+1 (583) 006-0331,Lionel_Kilback52@hotmail.com,3300,renter,looking,4096
470,Daryl,Predovic,+1 (264) 067-1418,Daryl.Predovic@hotmail.com,1200,renter,inactive,4504
471,Marjorie,Windler,+1 (392) 728-4068,Marjorie.Windler@gmail.com,4100,renter,inactive,2565
472,Ervin,Nolan,+1 (788) 885-9562,Ervin.Nolan@yahoo.com,800,renter,looking,190
473,Jake,Wisoky,+1 (536) 053-2647,Jake_Wisoky@gmail.com,4555000,buyer,inactive,3265
474,Dewey,Schmitt,+1 (391) 811-8270,Dewey46@gmail.com,1400,renter,inactive,1791
475,Gilberto,Bergstrom,+1 (661) 565-8162,Gilberto2@gmail.com,2700,renter,inactive,836
476,Wilma,Bruen,+1 (941) 787-6151,Wilma_Bruen@yahoo.com,305000,buyer,inactive,1688
477,Cameron,Haley,+1 (429) 976-5369,Cameron.Haley98@yahoo.com,600,renter,inactive,725
478,Peggy,Schaefer,+1 (519) 517-9658,Peggy24@gmail.com,1500,renter,inactive,2530
479,Camille,Kub,+1 (145) 330-1858,Camille_Kub67@yahoo.com,4100,renter,looking,2847
480,Jessica,Hane,+1 (829) 709-1437,Jessica52@hotmail.com,2500,renter,looking,2852
481,Lorene,Paucek,+1 (190) 884-3023,Lorene_Paucek43@gmail.com,1455000,buyer,looking,3994
482,Brenda,Green,+1 (351) 812-0556,Brenda_Green@hotmail.com,2305000,buyer,inactive,305
483,Claudia,Gerhold,+1 (139) 210-8259,Claudia.Gerhold14@yahoo.com,1200,renter,inactive,315
484,Richard,Wunsch,+1 (770) 792-2431,Richard.Wunsch@hotmail.com,2900,renter,looking,3321
485,Ernesto,Goldner,+1 (436) 099-8595,Ernesto40@yahoo.com,1600,renter,inactive,2624
486,Randall,Hane,+1 (475) 140-2305,Randall.Hane@gmail.com,1930000,buyer,inactive,824
487,Elsa,Hudson,+1 (593) 099-7166,Elsa.Hudson@yahoo.com,2155000,buyer,looking,4768
488,Dave,Cummings,+1 (516) 828-9028,Dave59@yahoo.com,1800,renter,looking,3646
489,Michele,Jacobi,+1 (842) 491-8005,Michele_Jacobi@hotmail.com,2000,renter,inactive,2592
490,Noel,Kshlerin,+1 (918) 680-0632,Noel_Kshlerin@hotmail.com,4800,renter,looking,2387
491,Gilbert,Metz,+1 (074) 115-3709,Gilbert_Metz32@gmail.com,2300,renter,inactive,3072
492,Ryan,Spencer,+1 (457) 226-6064,Ryan66@gmail.com,1055000,buyer,looking,4596
493,Carl,Aufderhar,+1 (397) 577-7928,Carl83@yahoo.com,5100,renter,looking,3535
494,Margaret,Jacobson,+1 (735) 426-2381,Margaret85@hotmail.com,2305000,buyer,inactive,4477
495,Fredrick,Kuphal-Lynch,+1 (951) 372-7038,Fredrick89@gmail.com,3455000,buyer,looking,4437
496,Ira,Padberg,+1 (570) 371-3044,Ira.Padberg@gmail.com,3930000,buyer,looking,1067
497,Daniel,Greenholt,+1 (752) 751-7405,Daniel.Greenholt@gmail.com,1180000,buyer,inactive,382
498,Hubert,Leuschke,+1 (858) 266-0784,Hubert.Leuschke@yahoo.com,1100,renter,inactive,3814
499,Jeffery,Walter,+1 (237) 573-4462,Jeffery.Walter@hotmail.com,1600,renter,inactive,965
500,Kerry,Koepp,+1 (447) 775-7554,Kerry.Koepp89@hotmail.com,2500,renter,inactive,1105
501,Beverly,Schaden,+1 (810) 915-6615,Beverly_Schaden9@hotmail.com,2100,renter,inactive,601
502,Jan,McCullough,+1 (110) 609-6323,Jan.McCullough@yahoo.com,1880000,buyer,inactive,338
503,Chad,Oberbrunner,+1 (275) 354-3153,Chad_Oberbrunner@hotmail.com,2080000,buyer,inactive,773
504,Wendell,Jacobs,+1 (790) 213-0127,Wendell_Jacobs@yahoo.com,2155000,buyer,inactive,4033
505,Irvin,Medhurst,+1 (491) 686-4314,Irvin.Medhurst@hotmail.com,3300,renter,looking,729
506,Rodney,Marvin,+1 (787) 023-3591,Rodney_Marvin42@yahoo.com,1655000,buyer,inactive,3063
507,Wm,Dach,+1 (820) 439-4589,Wm_Dach@gmail.com,1900,renter,looking,1835
508,Melba,McDermott,+1 (063) 531-9070,Melba.McDermott@hotmail.com,1305000,buyer,inactive,67
509,Jose,Crist,+1 (481) 256-3651,Jose_Crist83@yahoo.com,3300,renter,looking,2233
510,Bernadette,Gutkowski,+1 (262) 719-2347,Bernadette.Gutkowski@yahoo.com,1055000,buyer,inactive,3778
511,Mindy,Leannon,+1 (829) 627-5670,Mindy_Leannon0@hotmail.com,2880000,buyer,looking,2321
512,Shelly,Rath,+1 (055) 985-5920,Shelly_Rath91@gmail.com,4780000,buyer,looking,3813
513,Sue,Kemmer,+1 (711) 495-9051,Sue82@hotmail.com,1700,renter,inactive,3926
514,Monique,Metz,+1 (120) 681-0650,Monique.Metz@hotmail.com,2200,renter,inactive,1814
515,Beatrice,Deckow,+1 (258) 730-8326,Beatrice8@hotmail.com,955000,buyer,inactive,715
